Date,City of London,Barking & Dagenham,Barnet,Bexley,Brent,Bromley,Camden,Croydon,Ealing,Enfield,Greenwich,Hackney,Hammersmith & Fulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,Kensington & Chelsea,Kingston upon Thames,Lambeth,Lewisham,Merton,Newham,Redbridge,Richmond upon Thames,Southwark,Sutton,Tower Hamlets,Waltham Forest,Wandsworth,Westminster
2006-04-01,319579.8523,164203.9629,283205.9287,189193.9169,246980.2997,243914.4217,382932.5242,209106.4866,251678.6762,214322.5771,199346.0981,241951.1615,381057.6683,253211.0628,259436.1388,208975.9502,226107.9628,233697.8897,318786.1404,581164.2048,254843.4332,237767.2396,193773.4817,252105.3253,195140.28,233449.3439,339897.8697,230588.9197,211560.0994,234134.0578,201964.6841,299740.2223,425661.924
2006-05-01,313125.8007,166048.3794,286461.884,189826.5174,249085.8169,244570.8703,389595.8246,208379.6343,255037.5534,215853.2579,201996.8056,244603.8006,394582.3813,255603.2035,262515.1668,208243.493,228713.3527,235850.4847,323468.6735,590767.7907,258060.981,246459.1174,196773.7264,253408.0382,199911.8133,234715.777,342561.6911,237898.3529,211970.3835,237665.3268,203054.8057,306298.1114,425644.8021
2006-06-01,304976.9241,169013.0192,287725.1512,191156.222,252877.368,247109.2756,392849.1822,209864.5682,259625.2827,218910.3301,206043.3717,252531.7158,401933.721,262005.6158,263326.6863,209471.4584,229687.805,238416.6561,324998.9034,599840.685,264704.7153,249295.651,201256.0984,254900.8939,204066.9231,237258.1413,345831.0567,241407.2867,215028.5231,241093.6982,205951.0646,310190.4664,440488.884
2006-07-01,338307.1373,170203.9708,292435.4468,189337.5476,254617.2415,249778.0767,400432.1312,212185.2833,261997.3831,220262.2386,210340.6881,255499.5011,409230.8828,268220.7054,264667.5257,211742.338,233733.6477,237016.7863,318534.5513,606796.4276,266618.9132,254317.8747,206370.4622,257433.2063,204821.2931,240327.0602,347123.4652,247663.2173,216748.8451,240492.9328,210993.8854,316772.5943,443770.4552
2006-08-01,358438.1038,171177.1072,296104.3032,193378.0406,254296.853,253405.5732,406665.7047,214493.4089,265047.0772,222089.9801,211948.654,261801.3739,414495.1516,274872.7847,266524.5757,215135.2935,234559.5675,239945.718,322124.6083,609828.6306,271131.8828,257563.2741,207741.0658,261007.3966,205592.4162,242858.3303,353710.6354,248353.1459,218347.1092,245297.2258,213044.1526,322121.2799,451559.7069
2006-09-01,377545.3976,170250.5241,300380.688,194016.7524,254398.7895,254675.977,406025.0046,216164.6528,269299.0222,224114.3337,212312.1164,264543.8087,417454.9637,275491.2094,271094.104,216487.8347,236146.5556,242958.5743,326006.8358,603461.6477,270979.6284,261648.3562,209194.3721,265476.528,206485.5124,245605.2723,359347.3128,250299.4988,217113.1559,250209.6627,216862.3054,325413.4495,450582.4595
2006-10-01,365176.7441,170091.2864,299831.5042,196531.8763,260293.884,257318.8028,403221.36,216698.7593,270344.8591,225896.7068,212934.3883,267840.9826,417621.037,274665.4277,275403.2491,217622.7405,234735.4443,245178.6288,336426.971,604626.403,275060.647,262570.5909,208575.019,264543.8656,210510.2883,246389.3555,361508.1445,256534.329,219908.1488,253169.879,217642.9733,326467.5767,457769.3994
2006-11-01,354438.3692,171598.1613,300765.1589,196837.6711,261574.4502,258908.006,407616.5589,218396.0929,269520.0019,226399.669,212535.9441,267582.5044,412028.6784,272342.1231,276450.3285,216896.8558,236037.0736,243648.8115,327602.4593,630205.8574,274154.45,261967.045,209787.6575,267628.0626,212391.4979,247818.499,364930.9555,257803.5489,223134.7264,256273.9121,220036.7988,326432.7817,449109.4401
2006-12-01,365755.2593,174285.4099,304015.3406,198995.7507,264329.4201,261506.1869,428774.579,219548.2502,270807.8666,227042.2708,214413.9609,265168.9874,402320.2035,273662.4103,278193.9357,217711.1701,238867.8197,240781.1139,329442.8045,644540.8433,277785.255,263085.2758,211908.253,270985.9457,212812.8107,249402.6557,369305.3372,262969.8104,226278.2487,260377.0496,222776.2362,332845.6683,448641.3046
2007-01-01,360923.4534,176577.4365,306483.8527,199813.1401,263524.2105,261809.1877,433900.9141,222690.5291,273568.7341,228591.3851,217207.2244,267223.9045,407093.2373,278263.8304,280501.2177,217920.2713,241030.373,242750.2226,333999.0598,682117.927,278832.4823,267255.2613,215135.6924,277155.5042,214192.8574,252230.4801,375899.9051,258926.7887,227012.3784,264492.3385,225087.2564,337325.1221,462061.0232
2007-02-01,399437.2419,177050.7197,309910.1005,199940.24,271085.9243,263863.9498,441610.7074,223464.2416,279642.8321,230985.8666,220126.8342,270969.5105,422517.6072,285081.8123,282077.2837,220412.5042,243109.9167,245807.2719,349878.4803,695308.0185,284562.9343,272416.0418,218381.9573,280788.9481,214554.4236,254285.9723,383528.7468,263812.1922,229219.7088,265521.8106,228925.5312,346538.087,472340.5654
2007-03-01,403144.195,179011.267,310377.1106,201598.5276,273225.5559,264642.3002,439974.0467,225719.6959,282096.9249,232000.1752,219651.6856,276044.2403,443097.8087,285516.1696,281472.9846,224500.7762,243651.2107,250858.4048,354271.5822,712066.0587,289235.1346,279673.1792,220063.4455,283272.388,217956.2637,258080.0837,387736.8971,276752.1816,230814.9857,268085.5686,228272.8225,347565.0137,483535.3252
2007-04-01,419005.3235,179846.6376,313521.3411,203223.7287,278703.1942,269444.6848,451966.0188,226609.5228,286145.7196,233559.1075,222934.4078,276424.7464,454433.5889,291279.3387,285296.6199,228041.6151,247037.5488,250972.1228,359538.9322,718861.507,294523.9951,283834.57,222753.5606,287767.7772,218736.6156,258714.7488,398046.6793,288676.8835,233852.3799,274222.7354,230686.1631,359793.1395,471224.4376
2007-05-01,411183.3015,181828.37,318831.0313,205848.2904,279638.0626,271767.7089,441267.0513,228083.6014,286841.5892,235672.3391,225765.2317,281457.2287,460661.6999,297475.9444,288254.8455,233262.0657,250417.8072,254343.6762,369616.2177,718508.6415,299721.0841,290460.9017,225836.6765,292867.209,222007.9146,263285.7242,402454.9753,297426.6288,237514.0543,283556.2926,232135.2858,367053.2875,487287.1826
2007-06-01,436079.0956,183476.4438,323804.8081,208174.1678,286921.3891,275274.2393,454121.4126,230188.7112,289264.4113,241066.3025,227729.7318,282167.8598,470555.9418,307607.9741,292147.7333,235652.913,253128.4709,254536.0175,390211.3541,723632.7498,304342.1077,300121.1346,226856.3355,298411.3541,225445.3802,265723.2319,407291.6847,295178.8807,241342.0822,288890.4942,235925.9054,371346.497,500038.9204
2007-07-01,467348.2288,185928.699,331745.4981,211318.4475,294878.1491,278325.2154,466113.8326,233834.6921,295485.5617,248177.9541,229651.4129,291786.3379,485737.9618,312249.3747,292859.6737,238054.4491,257856.966,263444.7577,399124.1868,746126.6811,310980.5715,305753.7287,230082.2968,300490.6211,228413.6555,271920.1537,417303.9107,296741.3019,245600.3729,295108.8309,239500.4069,378318.8219,528034.7259
2007-08-01,473887.0942,187337.0586,334688.8139,211461.6121,298465.3736,282065.8177,490494.2129,238535.9386,300585.684,254281.3043,232464.7206,301584.8522,502895.0197,316170.2976,297848.5416,237395.3803,259959.2936,267986.8842,411567.115,779957.4308,316736.8516,315086.4402,232733.7113,309047.9667,232670.5224,274360.1909,429700.3838,296428.06,244674.8707,300410.9719,242898.523,388140.8193,538992.9596
2007-09-01,463524.8133,190223.2283,340986.8763,210592.8529,302370.7612,285815.652,499913.3177,240249.2005,305954.8785,256719.4379,236410.0941,313923.9457,512595.5448,326279.1607,303734.3335,239620.4346,260670.0843,273453.4153,415462.9891,830949.607,321174.1781,318370.9614,237983.8536,313243.5517,234415.2272,276865.6996,430730.3387,295412.0127,248034.5043,300845.7899,246078.0561,394918.2285,552248.4363
2007-10-01,456421.722,191576.4791,342548.1264,211456.8474,298208.4142,288142.6816,500648.1992,242724.7268,307578.793,255341.2918,238106.9948,312131.5172,519191.7878,327150.5436,305422.7858,241226.1961,260233.283,274298.6493,419154.9586,808270,324522.3665,320250.6102,240479.6883,316044.7725,236583.7739,277152.7307,428430.5691,296067.6422,248831.2,302913.2572,243917.5863,395801.4255,557076.3668
2007-11-01,450830.607,193603.0318,345869.4739,215171.0574,299352.5354,291784.1554,495248.8868,244209.2997,309936.1173,255009.626,238093.0707,309919.8206,510195.7654,323853.3008,307270.5342,242628.2058,263276.4256,271776.7195,412008.8162,777268.4582,324972.4013,316461.8513,242734.2352,307997.27,235942.2173,275927.3309,427782.5201,303151.6895,252643.1101,298863.0504,244997.9487,391690.9148,557540.1104
2007-12-01,464276.6144,192458.3172,344218.9493,218431.5694,297570.5947,293823.8179,482569.1087,247676.9584,308302.6206,255537.095,238202.2078,301126.582,500711.2903,315186.3766,305017.8321,243703.8766,265692.5441,272510.3322,413153.2418,767082.896,325148.9033,309137.6387,242822.5446,307213.8586,235744.4299,274707.1281,435684.8683,307443.4078,257716.5052,303163.2637,245781.73,386439.3309,562740.1382
2008-01-01,471860.7928,194235.4516,344479.6519,220085.5378,300894.7454,293098.2897,486659.1965,248004.8373,310173.4979,256572.2193,238449.8251,308202.8901,487906.8747,313985.8119,305836.6027,244746.8915,266872.527,272960.0959,408031.3745,810780.5012,321798.7524,307930.1264,241510.6753,309345.1493,236617.3093,275150.319,430125.8172,303542.833,257529.1964,300653.5133,249908.9096,381421.3637,546512.3768
2008-02-01,453706.7078,193698.8139,339643.9882,219349.4042,300461.7015,290151.4074,505471.8776,246977.4424,305649.0835,257164.2041,239628.6662,306799.0115,494452.0375,315499.8828,304969.5411,243974.6809,264530.3291,272481.9039,407775.7975,832753.4931,321373.6028,303088.6526,241556.8533,312699.7377,234151.1828,275919.6498,426085.8834,294556.6887,258578.6212,308823.8538,247972.2702,376626.543,547328.2329
2008-03-01,404849.3342,196257.3656,335895.5389,218909.0635,299019.5079,286080.1591,510058.9278,245127.8319,307788.0693,254573.4008,239431.9649,313344.6015,500204.2412,312280.2551,304807.1314,242484.7519,263023.6324,271908.697,402112.8564,808428.892,317364.5251,304300.1359,240255.2816,314300.2381,229874.1639,275710.492,422955.9235,290114.0189,252132.7156,316156.4633,245836.8197,380998.8645,523787.7797
2008-04-01,382570.8625,192932.1292,333836.4619,215953.7031,296953.5196,284104.5491,510071.8046,243468.0483,300884.2126,254069.264,241051.4362,316182.8076,486031.6467,314029.3815,307940.8673,240461.2489,259770.7217,268103.0045,402948.002,762672.8351,318957.7737,305629.9993,238143.2166,313752.6662,223485.8386,275097.7522,428110.2439,297197.3946,251699.2181,321009.1719,241305.099,375596.0835,537718.474
2008-05-01,389732.9492,193573.4985,338033.2354,215616.2947,297339.1499,283806.9004,505894.1852,242413.7902,304014.3475,252870.9757,239680.2161,324344.4921,484646.9799,319010.2523,306895.5044,239332.4783,258195.1713,273949.3813,399480.0713,760593.2059,315909.8591,302761.3978,235961.4943,312461.1109,223903.1859,273408.7511,427191.1493,299313.4669,248424.0653,320239.0187,239639.8794,376175.1657,538746.7993
2008-06-01,420665.0706,190726.5908,340824.5093,212632.1452,297161.4721,282385.6163,506170.5688,239830.416,299363.0508,251090.6145,240905.4876,332090.8675,478042.7602,317965.392,303929.7311,236180.78,258128.4958,272923.2042,391880.5187,766471.7302,320611.954,296606.0048,234730.4539,312019.5287,231055.8264,272560.4518,427989.9105,305434.2131,249481.5132,307659.3466,237698.2453,369622.4937,537790.5891
2008-07-01,442351.7377,191066.9391,337539.5622,210799.7514,300838.7923,280338.3142,521991.5375,237926.2855,297370.454,249163.7309,233729.2062,325064.4918,485893.1907,312994.2027,298900.4695,232706.2602,257672.4598,270125.59,394993.5477,822508.3855,317349.6671,295052.4649,233087.5138,306324.0944,233406.5738,271019.0527,426114.8188,301184.9118,245202.3889,301440.5855,235583.5293,367997.9909,545555.8294
2008-08-01,472396.6233,189099.8683,329269.1455,208152.2705,295776.408,275719.531,525295.7486,238642.0394,293302.5151,243579.9595,229121.4006,318928.1075,487355.2595,295042.4588,293193.1803,231032.5832,254270.7101,262571.3014,384845.9898,806857.3773,313744.2573,296706.7328,232534.6739,302582.0805,226064.457,268482.5492,420440.0438,300800.9455,240818.4484,295521.5398,231836.0321,356144.9016,537817.2793
2008-09-01,466082.0963,184658.623,320831.2692,207084.4339,294672.9322,271187.0456,515019.2771,233163.3383,293398.639,240810.3959,223029.226,303298.4036,474369.5881,288020.3283,288109.7515,227511.3423,251644.6632,257275.5998,385328.4637,811950.1126,305354.1172,302406.596,230692.4268,294189.5003,217828.638,261442.26,405966.2568,288929.3963,233542.885,291280.3238,225870.4514,359324.6036,548285.5635
2008-10-01,440011.7766,177920.9451,318948.3977,203008.1961,283265.372,266247.3055,498393.876,226844.3537,286905.887,236344.9187,218605.8758,299579.2512,456203.9439,284383.5844,283282.4914,220570.7804,247077.151,253428.711,368258.9807,754939.3765,297326.7076,289367.2271,224612.546,288628.3143,207060.2877,251240.8445,385047.577,278173.9811,228683.1071,288911.4573,217344.55,351184.4545,535956.6062
2008-11-01,396155.0212,174390.2634,314868.4423,197920.2974,277452.9877,262053.8875,472362.173,216987.7654,279322.4609,228803.7974,215387.1817,299302.7232,427746.8134,288533.619,271283.5079,212369.9902,246224.2828,242429.8739,354035.9157,754636.207,291456.4982,275678.1526,215363.3595,273054.1937,205991.7832,240443.9898,360266.1208,272049.1129,226015.0622,268337.8169,212138.3347,345344.3499,542801.6203
2008-12-01,387178.1834,169721.9009,306109.5582,192879.1065,269258.4024,257557.2485,457289.6641,212597.0779,265723.0938,225028.5165,214613.9643,294108.683,436519.804,279007.8282,266651.8901,206313.0649,239553.3155,237188.5836,341816.9059,725423.7547,283509.2209,266183.4876,206955.335,268737.3997,191781.5914,232677.4315,352374.5322,263263.381,220315.715,255993.4833,209503.5558,325374.3548,540058.534
2009-01-01,400316.7398,166798.1275,294597.595,193104.7747,260420.8394,255176.9856,446897.3071,207071.7764,257539.0016,218633.8901,215205.3881,297427.5532,437667.1286,268212.4366,260775.0245,204414.084,233126.4202,234463.8896,329223.6017,668545.6578,275113.2407,262814.4963,204674.0152,271806.7477,189086.0792,227449.7848,352454.7828,264173.1803,216291.3596,251399.6484,210846.6144,319337.6949,524989.1023
2009-02-01,393361.4158,161878.8445,289250.816,188784.7391,263885.9582,249378.4292,453141.3491,204910.5765,253953.1747,219315.5348,213422.4081,284411.1383,431608.6135,260548.8243,262042.1096,204014.6095,223915.9993,234540.1523,332313.7229,627150.0865,261903.0573,262924.1596,207166.7973,277882.0729,186696.8512,225545.9203,358994.7403,257631.9615,207917.1282,259013.9233,207677.0049,320213.7328,507139.9047
2009-03-01,399220.2019,156810.9823,288719.1159,187076.4125,265889.023,245444.3693,465563.4628,202464.4928,251129.6137,214101.1304,207864.3545,292499.2034,408518.7634,263608.8092,258324.5406,207166.177,219678.689,228489.6475,326811.3537,598429.7577,251763.0233,255001.0714,208631.4269,275148.2618,191434.2717,221684.7854,356225.9125,255848.7187,206511.1622,264712.1366,203665.5186,323860.9077,502387.1514
2009-04-01,345338.4591,152209.1849,286600.8284,181653.2541,269541.7267,241375.7771,451643.0477,202636.9482,250917.2259,214280.5849,205268.9865,267689.7135,413984.5464,261855.9564,253662.2354,205530.2407,218721.5891,224854.9293,331763.3674,622563.3082,248154.912,247237.8294,212482.7621,262691.8671,190232.5314,221183.3142,351763.8153,252344.2384,205540.3741,256921.9078,198869.4177,323753.2522,508550.3365
2009-05-01,373504.0922,148432.876,288396.2791,182455.3164,261460.299,242634.5671,442605.8392,200479.0472,251076.7389,213526.9021,200543.8796,264340.2974,412345.5195,262327.9444,253717.4003,202964.2248,221725.5383,225353.5858,328388.7575,664598.0576,253002.6742,251967.5131,206198.4686,260160.9258,183362.9137,224661.4448,351842.8051,251437.6259,205722.2565,255796.685,196297.8011,330779.7289,520435.7939
2009-06-01,348750.6391,150193.6379,291608.2134,183343.6638,263297.2196,246415.8671,434898.146,199415.0722,255022.1945,220341.977,200256.2561,251604.5542,413659.331,269458.5596,254538.6549,199836.0499,222638.0543,229194.75,331470.3224,719453.1675,255066.8335,258178.4395,207083.1743,254608.8164,182435.5616,232296.782,355781.4839,255988.5252,204522.6865,254833.8145,196354.0399,345487.4881,510955.1383
2009-07-01,379109.4821,154105.1492,301141.2374,186840.7385,258775.8429,248500.2276,451203.7265,200102.6385,263723.6066,222874.0282,201148.4551,271135.0848,420387.6271,278181.3896,258643.7512,203053.4011,224728.4215,234915.4909,339509.1831,770239.9916,261317.8469,270535.4351,206000.005,261094.4649,184975.0445,236603.3671,362856.2628,258662.0693,207907.9008,247246.1198,198088.9663,353348.6737,523937.0847
2009-08-01,360544.6058,156272.1959,305076.7195,189656.958,262862.7268,248667.0492,467171.4074,201442.2592,268788.1258,227007.9934,207186.2004,277376.4809,441605.3765,281291.4627,265097.8865,205729.775,227082.5294,242600.1114,355363.394,782458.5784,268167.0831,273198.2179,210835.5225,271560.4997,190484.34,238626.0488,372388.5681,264147.4594,212510.5087,240430.0222,202191.158,350782.5008,521951.8761
2009-09-01,391137.7583,155826.793,310669.9497,191210.0942,258998.8776,251137.4092,475211.4832,203916.7196,277405.5965,226747.7771,214017.0113,290994.8921,459257.8735,289255.3142,271562.7154,207181.4409,231533.1126,245611.6017,368898.9723,763329.9844,277841.6365,276690.6499,213894.1135,280207.2423,188167.6573,238187.753,380409.5877,270739.9405,217194.5518,247730.7581,207632.3775,350410.5119,553714.4657
2009-10-01,399867.2876,156674.1762,309970.4798,193416.6041,266585.7155,254477.6638,471297.8572,205122.603,280528.9386,228464.9723,218571.6135,294216.9468,459306.654,295331.615,271793.1931,208242.8067,236110.3261,245170.8722,371504.0193,736741.4037,282397.0154,282900.8317,218426.2355,281847.6718,188467.329,242244.1868,391208.5509,269409.835,218550.0921,263999.7658,210786.4563,354232.6247,562887.9114
2009-11-01,397909.4409,157272.1998,310969.508,194444.0317,268663.1907,257048.337,449490.1547,206570.9013,278843.4702,228971.0895,219851.1974,300430.9481,459311.0247,296040.6001,271764.6579,210964.2356,238530.7166,243703.7431,367154.2965,753693.011,283162.9083,284628.1918,219844.4612,280930.7314,189741.1013,241073.8548,395322.5181,268317.4537,220574.7503,279118.9175,213323.3111,357674.6252,573101.4749
2009-12-01,411954.5715,160888.5891,312235.4356,196623.0854,272443.171,258655.3384,446413.1187,210343.3871,279574.5286,229651.6896,220536.7865,294762.2145,467824.8724,288455.751,274510.9969,212448.7901,241518.1303,246012.3477,361012.2308,755047.38,283400.3677,281970.2456,220454.0564,281239.0128,193523.6617,243611.6711,403431.8781,265111.5001,222170.1957,277775.7879,213488.2343,354593.5282,575113.4634
2010-01-01,464435.7291,162905.2109,316925.7401,197737.1877,273217.8441,260713.9077,454547.2348,211896.3395,283234.0258,232751.7451,221333.136,295823.8385,484952.5732,295080.1857,279518.7321,212880.9463,240247.8046,250674.7766,368461.1135,794620.3953,289691.305,285833.1553,221052.4145,286199.573,194632.3566,245066.64,411911.992,274107.5821,225973.1626,277824.1884,214784.1031,356193.0377,596235.5402
2010-02-01,490525.365,163022.5868,318994.9679,201283.7195,277315.2298,263217.1916,480597.7998,217606.6096,287882.1338,236894.225,221962.2178,298452.9028,490933.3901,301399.93,281608.5842,216413.802,240016.311,253148.6206,382429.2365,778621.763,286627.8645,286760.0438,223811.6336,283608.1669,196744.5683,248356.2505,421222.2412,282954.3169,230356.0005,279657.3067,219367.8134,367168.2009,613473.0875
2010-03-01,498240.5051,162831.3359,324873.2917,202291.1054,282686.261,264768.6513,498892.6368,219480.5191,288740.4435,239223.9246,224266.2931,297282.6372,486870.7431,307801.9527,285075.7754,216815.262,239574.8445,254111.6219,389435.6392,820954.2966,295871.471,295041.1311,228020.0879,291676.6479,199932.5931,247733.8821,424030.4678,286656.1682,235157.2102,285936.3156,222307.6068,373226.8849,607613.6249
2010-04-01,458245.8825,162755.9259,327955.2389,202738.6568,287901.9025,266896.8494,499766.6666,222847.4621,285639.0083,239050.8969,222901.8892,298083.5572,488086.906,304765.5741,288143.6791,217821.1347,244121.5007,252274.2938,393891.7992,818815.5849,295162.1281,294294.211,226053.9848,294295.4176,202169.5682,244146.4464,417128.4759,292879.5563,234859.31,288964.1159,225011.1428,379075.1964,590583.1592
2010-05-01,454928.3068,164902.6725,331167.9826,199919.3636,289076.0481,270819.9545,490244.364,220281.0005,286725.8323,238993.8109,225583.1816,294431.2276,493877.3667,310895.3611,291560.4744,218541.8182,245413.1513,252846.813,393357.1739,855775.3078,306281.5965,297314.5764,226194.325,301424.7619,203815.4728,242080.5497,413233.932,294376.5218,236700.7915,284842.0998,223346.2805,381180.942,578829.1742
2010-06-01,428119.8388,167147.5106,330965.2179,199807.4879,287809.2536,272609.1898,492592.4995,219296.6976,287129.5617,242127.8315,225439.8703,305509.0403,507768.4743,317731.15,290749.1828,219910.3266,249688.8942,253417.7568,400083.338,821510.291,302788.4945,298000.7621,223273.7469,302479.7872,204238.0902,242504.8686,415707.8018,303412.1062,235294.6346,283433.9141,220083.4671,385939.1407,594353.8798
2010-07-01,420233.7714,168660.5929,336379.5268,200251.2402,290683.3483,273808.0264,524202.1832,217831.6049,293317.7372,245935.444,233860.2325,304524.1262,516558.0201,322826.8983,294286.6044,223319.8908,250974.3048,260723.7884,403079.6719,845613.6715,310333.042,303698.8104,225648.3067,305677.2596,207951.8928,247745.3081,419732.2773,303740.3961,235634.9673,280921.9167,222931.3095,390480.1817,599539.7846
2010-08-01,442596.574,170216.2782,341812.0824,201935.4161,296378.4001,276104.1095,549962.7657,219853.5433,298160.9997,248091.4631,238090.6487,308014.2675,527536.2475,322198.2391,296892.1709,224713.4135,253690.0205,264626.9452,405537.4055,826389.7859,313366.1252,308883.388,228217.0133,306977.2735,207821.1693,254093.6244,422722.2523,305691.8494,233041.4558,284255.5592,222519.757,387985.2525,618615.5058
2010-09-01,455289.9049,170252.9043,347747.2644,202869.5256,299864.3572,276889.7003,550372.014,220916.6334,301224.7724,246254.2375,239808.5159,307345.7255,529332.3056,326052.6445,298264.8946,224775.5912,255745.5891,271362.0029,412468.0482,863878.116,318735.9419,307119.2534,229261.2623,310663.0949,210673.7414,262378.3411,426090.6766,302033.5012,233303.4125,282086.9226,227125.1832,381411.2872,623290.5264
2010-10-01,456016.1744,170298.2577,344009.8868,200656.9182,298962.5587,276380.4085,540611.8273,220972.9903,302709.904,245078.4748,234856.2274,304576.7714,516386.2912,321629.7934,300140.28,225580.1218,253762.9504,262230.9376,407174.2472,859065.1652,312668.1141,302450.8037,226810.9557,311472.6271,208508.1065,264967.1162,423661.1324,295514.1591,234394.9449,284028.5942,224120.0804,372627.523,628964.4835
2010-11-01,430304.5818,169249.8164,341701.5812,200647.3686,296775.7458,275527.5068,532976.0962,217847.6314,299905.6598,244642.4848,230941.0657,296792.9503,498874.8729,324934.4266,298913.352,222619.9729,253605.8396,258705.9482,412746.3991,877861.4668,309683.88,294152.6122,225502.3521,306478.4774,209059.9931,264926.6706,421436.9149,291275.2023,234596.8161,280211.78,223284.7474,359262.7462,618176.1235
2010-12-01,445015.7572,166485.3712,335004.3797,200351.825,294081.4585,274853.1469,543887.4655,214845.1783,299237.5254,246485.5606,229790.9166,295053.6474,485906.3329,318441.9694,300838.771,221566.798,249057.105,255270.4479,407998.3224,884673.5663,310511.9956,292465.4575,223141.4657,299039.2209,208056.3258,264013.3992,424125.7531,294313.8129,232560.5917,280821.677,220345.9548,359305.3875,610703.993
2011-01-01,442413.0072,163821.2893,337574.8166,200374.3706,292494.4033,275141.237,540301.4569,213989.9794,299149.9627,246395.7905,230261.0732,294224.8844,485393.5789,316021.1522,296316.8734,217997.0519,250781.2776,258297.828,416960.0536,860460.353,315323.0656,290339.7716,226810.0688,299470.8902,208687.3955,265382.7614,429859.4677,305923.896,231401.0324,283416.1346,217838.0282,366971.7768,598580.0474
2011-02-01,504009.3269,162484.0392,339623.2575,200398.9426,289551.0011,271383.5186,542726.1523,214080.7076,301737.8862,243641.0364,229167.6717,300557.9617,489559.5361,321504.2534,297449.9317,215922.0504,251481.7724,261281.6816,408596.4506,844013.6824,311584.2064,293480.6608,227705.8891,298366.039,205504.1913,266661.762,433669.1631,312832.0466,234298.3124,286612.4167,218774.7051,375471.3784,603248.0882
2011-03-01,475353.0397,161659.7392,345257.6468,198333.4043,291692.4076,270665.9452,547548.6308,213550.9557,299740.1572,240270.9694,226217.6152,294425.4554,501661.5212,320710.6729,295633.8207,215325.103,252504.2127,264642.3819,411200.5229,879557.4822,307489.3972,293606.5849,226622.927,300667.1839,201980.2069,266384.8774,425866.7426,309582.0941,234941.9871,291277.416,216578.4617,383537.4729,629535.7342
2011-04-01,516318.806,162401.3434,340441.2875,201058.6711,295596.3859,271214.171,556408.6407,213974.7476,300859.4232,238130.9451,227706.7835,304250.1574,517488.3835,328043.4659,297675.7645,216085.3371,251264.6174,266788.5768,428174.7999,959519.8775,301401.1622,298551.008,227759.8385,298880.1974,200682.1753,259444.6655,426903.0862,303154.895,233579.4789,292933.1849,218535.0137,386636.4965,650658.8972
2011-05-01,459477.3025,162703.4802,335304.6375,201338.2684,299163.6804,276407.609,544622.4803,213418.5596,298099.0507,234490.3146,232675.3892,302539.4615,529409.8546,319847.1534,294992.5526,219336.8593,250059.6718,267342.6717,424731.7876,939202.3548,307573.9908,300056.415,223084.3261,304185.6449,204107.2175,256850.799,428182.5554,302375.8812,231346.98,290146.8257,219335.3886,392975.415,647255.9362
2011-06-01,466524.8789,162303.742,330258.5953,201072.7675,298660.1289,275253.9406,545294.1605,214113.7036,302246.8435,234801.7271,233462.3351,304950.8572,531488.4131,323513.5018,295227.8046,221986.1356,248749.8758,264468.6237,425165.977,911739.5309,306941.6639,304480.8328,223983.6417,303809.1575,206952.1644,256194.4796,426807.4394,308938.5104,228304.5336,282144.7952,219149.0738,393294.3014,626107.8516
2011-07-01,420435.3818,160895.3769,332255.2002,199899.3788,299866.138,275526.4353,547387.3548,215233.1412,303832.3084,236704.6445,230914.9275,308742.1283,521990.7125,331928.626,292703.5877,223090.9976,249619.671,265635.1315,417267.7469,877358.0068,311674.0447,304623.8752,223760.8733,306767.7774,207740.6451,262220.4148,429590.8156,321369.9361,230503.4037,277340.6208,221138.2493,389545.5369,630766.3984
2011-08-01,421485.5504,163476.9496,334216.4887,199485.3396,301267.8594,272637.2734,563689.7978,215870.2073,307330.9602,243948.6721,229331.0784,312386.8279,520571.2398,342020.7768,294175.2982,219434.7645,250786.4027,268775.5367,431157.2054,912818.7004,313479.9554,312599.5656,231768.5763,313482.372,208895.9588,264635.2846,434882.4164,329339.5964,230091.517,282047.9728,219625.7086,396053.6228,644666.4755
2011-09-01,436018.6013,166864.7384,339125.1165,202298.2585,306604.3592,276108.1099,576481.5343,217591.2527,307753.7937,246731.3027,232159.2069,323112.9305,525123.7871,344757.2997,295736.3054,218947.053,251566.3344,269440.9479,439120.4551,931099.4029,316078.8021,313958.9872,234624.4508,319727.4547,212026.0591,264662.459,449384.0437,324827.9171,234650.7087,288843.9691,224327.2827,392743.1039,649456.0562
2011-10-01,450033.695,167492.9314,340673.1474,202907.0114,304678.1977,277282.4452,573534.9018,216699.3885,304245.6727,246757.3598,229647.2717,317115.8104,534269.9141,330990.3366,297762.7609,220225.6353,253519.6096,268203.6842,431861.4547,916676.0708,318088.7941,316449.9552,233384.8253,316973.464,212406.2436,261122.5471,448735.386,315640.9235,235020.0306,290594.1941,224939.5876,388803.3829,635375.7045
2011-11-01,478808.8757,164846.795,346352.9589,201377.4405,306240.4863,278025.1049,567063.9128,218799.356,299592.3723,246151.9093,226493.5981,323484.4966,538787.0465,320976.4323,300744.686,223034.5036,253903.3813,261369.5025,429756.2671,950766.8551,315898.1515,310605.4493,227743.8185,308288.5156,212496.1192,260201.2015,443366.9713,305028.1587,235540.5256,292095.7254,225477.1489,381661.1596,636095.2132
